blogspot.com	216.58.218.105	dfw25s07-in-f9.1e100.net.
blogspot.com	216.58.218.105	dfw25s07-in-f105.1e100.net.
blogspot.com	216.58.218.105	dfw25s07-in-f9.1e100.net.
ok.ru	5.61.23.5	ip5.23.odnoklassniki.ru.
ok.ru	217.20.156.159	ip159.156.odnoklassniki.ru.
ok.ru	217.20.155.58	ip58.155.odnoklassniki.ru.
apple.com	17.172.224.47	ripmixburn.com.
apple.com	17.172.224.47	rip-mix-burn.com.
apple.com	17.172.224.47	quicktimestreaming.net.
apple.com	17.172.224.47	quicktimestreaming.com.
apple.com	17.172.224.47	quicktime.cc.
apple.com	17.172.224.47	qttv.net.
apple.com	17.172.224.47	qtml.com.
apple.com	17.172.224.47	qt-tv.net.
apple.com	17.172.224.47	publishingsurvey.org.
apple.com	17.172.224.47	publishingsurvey.com.
apple.com	17.172.224.47	publishingresearch.org.
apple.com	17.172.224.47	publishingresearch.com.
apple.com	17.172.224.47	publishing-survey.org.
apple.com	17.172.224.47	publishing-survey.com.
apple.com	17.172.224.47	publishing-research.org.
apple.com	17.172.224.47	publishing-research.com.
apple.com	17.172.224.47	powerbook.cc.
apple.com	17.172.224.47	playquicktime.net.
apple.com	17.172.224.47	playquicktime.com.
apple.com	17.172.224.47	nwk-apple.apple.com.
apple.com	17.172.224.47	myapple.net.
apple.com	17.172.224.47	macreach.net.
apple.com	17.172.224.47	macreach.com.
apple.com	17.172.224.47	macmate.com.
apple.com	17.172.224.47	macintoshsoftware.com.
apple.com	17.172.224.47	machos.net.
apple.com	17.172.224.47	mach-os.net.
apple.com	17.172.224.47	mach-os.com.
apple.com	17.172.224.47	ischool.com.
apple.com	17.172.224.47	insidemacintosh.com.
apple.com	17.172.224.47	imovietheater.com.
apple.com	17.172.224.47	imoviestage.com.
apple.com	17.172.224.47	imoviegallery.com.
apple.com	17.172.224.47	imacsources.com.
apple.com	17.172.224.47	imac-applecomputer.com.
apple.com	17.172.224.47	imac-apple.com.
apple.com	17.172.224.47	ikids.com.
apple.com	17.172.224.47	ibookpartner.com.
apple.com	17.172.224.47	geoport.com.
apple.com	17.172.224.47	firewire.cl.
apple.com	17.172.224.47	expertapple.com.
apple.com	17.172.224.47	edu-research.org.
apple.com	17.172.224.47	dvdstudiopro.us.
apple.com	17.172.224.47	dvdstudiopro.org.
apple.com	17.172.224.47	dvdstudiopro.net.
apple.com	17.172.224.47	dvdstudiopro.info.
apple.com	17.172.224.47	dvdstudiopro.com.
apple.com	17.172.224.47	dvdstudiopro.biz.
apple.com	17.172.224.47	developercentral.com.
apple.com	17.172.224.47	desktopmovies.org.
apple.com	17.172.224.47	desktopmovies.net.
apple.com	17.172.224.47	desktopmovie.org.
apple.com	17.172.224.47	desktopmovie.net.
apple.com	17.172.224.47	desktopmovie.com.
apple.com	17.172.224.47	darwinsourcecode.com.
apple.com	17.172.224.47	darwinsource.org.
apple.com	17.172.224.47	darwinsource.com.
apple.com	17.172.224.47	darwincode.com.
apple.com	17.172.224.47	carbontest.com.
apple.com	17.172.224.47	carbondating.com.
apple.com	17.172.224.47	carbonapi.com.
apple.com	17.172.224.47	braeburncapital.com.
apple.com	17.172.224.47	applexpo.net.
apple.com	17.172.224.47	applexpo.com.
apple.com	17.172.224.47	applereach.net.
apple.com	17.172.224.47	applereach.com.
apple.com	17.172.224.47	appleiservices.com.
apple.com	17.172.224.47	applefinalcutproworld.org.
apple.com	17.172.224.47	applefinalcutproworld.net.
apple.com	17.172.224.47	applefinalcutproworld.com.
apple.com	17.172.224.47	applefilmmaker.com.
apple.com	17.172.224.47	applefilmaker.com.
apple.com	17.172.224.47	appleenews.com.
apple.com	17.172.224.47	appledarwin.org.
apple.com	17.172.224.47	appledarwin.net.
apple.com	17.172.224.47	appledarwin.com.
apple.com	17.172.224.47	applecomputerimac.com.
apple.com	17.172.224.47	applecomputer-imac.com.
apple.com	17.172.224.47	applecare.cc.
apple.com	17.172.224.47	applecarbon.com.
apple.com	17.172.224.47	apple-inc.net.
apple.com	17.172.224.47	apple-enews.com.
apple.com	17.172.224.47	apple-darwin.org.
apple.com	17.172.224.47	apple-darwin.net.
apple.com	17.172.224.47	apple-darwin.com.
apple.com	17.172.224.47	mobileme.com.
apple.com	17.172.224.47	ipa-iphone.net.
apple.com	17.172.224.47	jetfuelapps.com.
apple.com	17.172.224.47	jetfuelapp.com.
apple.com	17.172.224.47	burstly.net.
apple.com	17.172.224.47	appmediagroup.com.
apple.com	17.172.224.47	airsupportapp.com.
apple.com	17.172.224.47	burstlyrewards.com.
apple.com	17.172.224.47	surveys-temp.apple.com.
apple.com	17.172.224.47	appleiphone.com.
apple.com	17.172.224.47	asto.re.
apple.com	17.172.224.47	itunesops.com.
apple.com	17.172.224.47	apple.com.
apple.com	17.172.224.47	st11p01ww-apple.apple.com.
apple.com	17.172.224.47	yessql.info.
apple.com	17.172.224.47	webobjects.info.
apple.com	17.172.224.47	ubnw.info.
apple.com	17.172.224.47	skyvines.info.
apple.com	17.172.224.47	shopdifferent.info.
apple.com	17.172.224.47	sherlock.info.
apple.com	17.172.224.47	quicktimetv.info.
apple.com	17.172.224.47	quicktimelive.info.
apple.com	17.172.224.47	powermac.info.
apple.com	17.172.224.47	powerbook.info.
apple.com	17.172.224.47	macosx.info.
apple.com	17.172.224.47	appleshare.info.
apple.com	17.172.224.47	applescript.info.
apple.com	17.172.224.47	applepaysupplies.info.
apple.com	17.172.224.47	applepaymerchantsupplies.info.
apple.com	17.172.224.47	applepay.info.
apple.com	17.172.224.47	applemasters.info.
apple.com	17.172.224.47	appleexpo.info.
apple.com	17.172.224.47	applecomputerinc.info.
apple.com	17.172.224.47	applecentre.info.
apple.com	17.172.224.47	airtunes.info.
apple.com	17.172.224.47	apple.by.
apple.com	17.172.224.47	apples-msk.ru.
apple.com	17.172.224.47	icloud.se.
apple.com	17.172.224.47	icloud.es.
apple.com	17.172.224.47	icloud.om.
apple.com	17.172.224.47	icloudo.com.
apple.com	17.172.224.47	icloud.ch.
apple.com	17.172.224.47	icloud.fr.
apple.com	17.172.224.47	icloude.com.
apple.com	17.172.224.47	camelspaceeffect.com.
apple.com	17.172.224.47	camelphat.com.
apple.com	17.172.224.47	alchemysynth.com.
apple.com	17.172.224.47	openni.org.
apple.com	17.172.224.47	swell.am.
apple.com	17.172.224.47	appleweb.net.
apple.com	17.172.224.47	appleipodsettlement.com.
apple.com	17.172.224.47	earpod.net.
apple.com	17.172.224.47	xserve.net.
apple.com	17.172.224.47	xserve.com.
apple.com	17.172.224.47	velocityengine.com.
apple.com	17.172.224.47	velocity-engine.com.
apple.com	17.172.224.47	universityarts.com.
apple.com	17.172.224.47	thinkdifferent.com.
apple.com	17.172.224.47	theatremode.com.
apple.com	17.172.224.47	theatermode.com.
apple.com	17.172.224.47	streamquicktime.net.
apple.com	17.172.224.47	streamquicktime.com.
apple.com	17.178.96.59	carbondating.com.
apple.com	17.178.96.59	carbonapi.com.
apple.com	17.178.96.59	braeburncapital.com.
apple.com	17.178.96.59	asto.re.
apple.com	17.178.96.59	applexpo.net.
apple.com	17.178.96.59	applexpo.com.
apple.com	17.178.96.59	applereach.net.
apple.com	17.178.96.59	applereach.com.
apple.com	17.178.96.59	appleiservices.com.
apple.com	17.178.96.59	appleiphone.com.
apple.com	17.178.96.59	applefinalcutproworld.org.
apple.com	17.178.96.59	applefinalcutproworld.net.
apple.com	17.178.96.59	applefinalcutproworld.com.
apple.com	17.178.96.59	applefilmmaker.com.
apple.com	17.178.96.59	applefilmaker.com.
apple.com	17.178.96.59	appleenews.com.
apple.com	17.178.96.59	appledarwin.org.
apple.com	17.178.96.59	appledarwin.net.
apple.com	17.178.96.59	appledarwin.com.
apple.com	17.178.96.59	applecomputerimac.com.
apple.com	17.178.96.59	applecomputer-imac.com.
apple.com	17.178.96.59	applecare.cc.
apple.com	17.178.96.59	applecarbon.com.
apple.com	17.178.96.59	apple-inc.net.
apple.com	17.178.96.59	apple-enews.com.
apple.com	17.178.96.59	apple-darwin.org.
apple.com	17.178.96.59	apple-darwin.net.
apple.com	17.178.96.59	apple-darwin.com.
apple.com	17.178.96.59	mobileme.com.
apple.com	17.178.96.59	ipa-iphone.net.
apple.com	17.178.96.59	jetfuelapps.com.
apple.com	17.178.96.59	jetfuelapp.com.
apple.com	17.178.96.59	burstly.net.
apple.com	17.178.96.59	appmediagroup.com.
apple.com	17.178.96.59	airsupportapp.com.
apple.com	17.178.96.59	burstlyrewards.com.
apple.com	17.178.96.59	surveys-temp.apple.com.
apple.com	17.178.96.59	apple.com.
apple.com	17.178.96.59	yessql.info.
apple.com	17.178.96.59	webobjects.info.
apple.com	17.178.96.59	ubnw.info.
apple.com	17.178.96.59	skyvines.info.
apple.com	17.178.96.59	shopdifferent.info.
apple.com	17.178.96.59	sherlock.info.
apple.com	17.178.96.59	quicktimetv.info.
apple.com	17.178.96.59	quicktimelive.info.
apple.com	17.178.96.59	powermac.info.
apple.com	17.178.96.59	powerbook.info.
apple.com	17.178.96.59	macosx.info.
apple.com	17.178.96.59	appleshare.info.
apple.com	17.178.96.59	applescript.info.
apple.com	17.178.96.59	applepaysupplies.info.
apple.com	17.178.96.59	applepaymerchantsupplies.info.
apple.com	17.178.96.59	applepay.info.
apple.com	17.178.96.59	applemasters.info.
apple.com	17.178.96.59	appleexpo.info.
apple.com	17.178.96.59	applecomputerinc.info.
apple.com	17.178.96.59	applecentre.info.
apple.com	17.178.96.59	airtunes.info.
apple.com	17.178.96.59	apple.by.
apple.com	17.178.96.59	apples-msk.ru.
apple.com	17.178.96.59	icloud.se.
apple.com	17.178.96.59	icloud.es.
apple.com	17.178.96.59	icloud.om.
apple.com	17.178.96.59	icloudo.com.
apple.com	17.178.96.59	icloud.ch.
apple.com	17.178.96.59	icloud.fr.
apple.com	17.178.96.59	icloude.com.
apple.com	17.178.96.59	camelspaceeffect.com.
apple.com	17.178.96.59	camelphat.com.
apple.com	17.178.96.59	alchemysynth.com.
apple.com	17.178.96.59	openni.org.
apple.com	17.178.96.59	swell.am.
apple.com	17.178.96.59	appleweb.net.
apple.com	17.178.96.59	appleipodsettlement.com.
apple.com	17.178.96.59	earpod.net.
apple.com	17.178.96.59	xserve.net.
apple.com	17.178.96.59	xserve.com.
apple.com	17.178.96.59	velocityengine.com.
apple.com	17.178.96.59	velocity-engine.com.
apple.com	17.178.96.59	universityarts.com.
apple.com	17.178.96.59	thinkdifferent.com.
apple.com	17.178.96.59	theatremode.com.
apple.com	17.178.96.59	theatermode.com.
apple.com	17.178.96.59	streamquicktime.net.
apple.com	17.178.96.59	streamquicktime.com.
apple.com	17.178.96.59	ripmixburn.com.
apple.com	17.178.96.59	rip-mix-burn.com.
apple.com	17.178.96.59	quicktimestreaming.net.
apple.com	17.178.96.59	quicktimestreaming.com.
apple.com	17.178.96.59	quicktime.cc.
apple.com	17.178.96.59	qttv.net.
apple.com	17.178.96.59	qtml.com.
apple.com	17.178.96.59	qt-tv.net.
apple.com	17.178.96.59	publishingsurvey.org.
apple.com	17.178.96.59	publishingsurvey.com.
apple.com	17.178.96.59	publishingresearch.org.
apple.com	17.178.96.59	publishingresearch.com.
apple.com	17.178.96.59	publishing-survey.org.
apple.com	17.178.96.59	publishing-survey.com.
apple.com	17.178.96.59	publishing-research.org.
apple.com	17.178.96.59	publishing-research.com.
apple.com	17.178.96.59	powerbook.cc.
apple.com	17.178.96.59	playquicktime.net.
apple.com	17.178.96.59	playquicktime.com.
apple.com	17.178.96.59	nwk-apple.apple.com.
apple.com	17.178.96.59	myapple.net.
apple.com	17.178.96.59	macreach.net.
apple.com	17.178.96.59	macreach.com.
apple.com	17.178.96.59	macmate.com.
apple.com	17.178.96.59	macintoshsoftware.com.
apple.com	17.178.96.59	machos.net.
apple.com	17.178.96.59	mach-os.net.
apple.com	17.178.96.59	mach-os.com.
apple.com	17.178.96.59	itunesops.com.
apple.com	17.178.96.59	ischool.com.
apple.com	17.178.96.59	insidemacintosh.com.
apple.com	17.178.96.59	imovietheater.com.
apple.com	17.178.96.59	imoviestage.com.
apple.com	17.178.96.59	imoviegallery.com.
apple.com	17.178.96.59	imacsources.com.
apple.com	17.178.96.59	imac-applecomputer.com.
apple.com	17.178.96.59	imac-apple.com.
apple.com	17.178.96.59	ikids.com.
apple.com	17.178.96.59	ibookpartner.com.
apple.com	17.178.96.59	geoport.com.
apple.com	17.178.96.59	firewire.cl.
apple.com	17.178.96.59	expertapple.com.
apple.com	17.178.96.59	edu-research.org.
apple.com	17.178.96.59	dvdstudiopro.us.
apple.com	17.178.96.59	dvdstudiopro.org.
apple.com	17.178.96.59	dvdstudiopro.net.
apple.com	17.178.96.59	dvdstudiopro.info.
apple.com	17.178.96.59	dvdstudiopro.com.
apple.com	17.178.96.59	dvdstudiopro.biz.
apple.com	17.178.96.59	developercentral.com.
apple.com	17.178.96.59	desktopmovies.org.
apple.com	17.178.96.59	desktopmovies.net.
apple.com	17.178.96.59	desktopmovie.org.
apple.com	17.178.96.59	desktopmovie.net.
apple.com	17.178.96.59	desktopmovie.com.
apple.com	17.178.96.59	darwinsourcecode.com.
apple.com	17.178.96.59	darwinsource.org.
apple.com	17.178.96.59	darwinsource.com.
apple.com	17.178.96.59	darwincode.com.
apple.com	17.178.96.59	carbontest.com.
apple.com	17.142.160.59	ubnw.info.
apple.com	17.142.160.59	skyvines.info.
apple.com	17.142.160.59	shopdifferent.info.
apple.com	17.142.160.59	sherlock.info.
apple.com	17.142.160.59	quicktimetv.info.
apple.com	17.142.160.59	quicktimelive.info.
apple.com	17.142.160.59	powermac.info.
apple.com	17.142.160.59	powerbook.info.
apple.com	17.142.160.59	macosx.info.
apple.com	17.142.160.59	appleshare.info.
apple.com	17.142.160.59	applescript.info.
apple.com	17.142.160.59	applepaysupplies.info.
apple.com	17.142.160.59	applepaymerchantsupplies.info.
apple.com	17.142.160.59	applepay.info.
apple.com	17.142.160.59	applemasters.info.
apple.com	17.142.160.59	appleexpo.info.
apple.com	17.142.160.59	applecomputerinc.info.
apple.com	17.142.160.59	applecentre.info.
apple.com	17.142.160.59	airtunes.info.
apple.com	17.142.160.59	apple.by.
apple.com	17.142.160.59	apples-msk.ru.
apple.com	17.142.160.59	icloud.se.
apple.com	17.142.160.59	icloud.es.
apple.com	17.142.160.59	icloud.om.
apple.com	17.142.160.59	icloudo.com.
apple.com	17.142.160.59	icloud.ch.
apple.com	17.142.160.59	icloud.fr.
apple.com	17.142.160.59	icloude.com.
apple.com	17.142.160.59	camelspaceeffect.com.
apple.com	17.142.160.59	camelphat.com.
apple.com	17.142.160.59	alchemysynth.com.
apple.com	17.142.160.59	openni.org.
apple.com	17.142.160.59	swell.am.
apple.com	17.142.160.59	appleweb.net.
apple.com	17.142.160.59	apple.com.
apple.com	17.142.160.59	pv-apple-com.apple.com.
apple.com	17.142.160.59	ripmixburn.com.
apple.com	17.142.160.59	yessql.info.
apple.com	17.142.160.59	webobjects.info.
google.com.mx	216.58.218.99	dfw25s07-in-f99.1e100.net.
google.com.mx	216.58.218.99	dfw25s07-in-f3.1e100.net.
google.com.mx	216.58.218.99	dfw25s07-in-f3.1e100.net.
google.com.mx	216.58.218.99	dfw25s07-in-f99.1e100.net.
chinadaily.com.cn	124.127.180.200	200.180.127.124.broad.bj.bj.static.163data.com.cn.
imdb.com	72.21.206.80	206-80.amazon.com.
imdb.com	72.21.210.29	210-29.amazon.com.
imdb.com	207.171.166.22	166-22.amazon.com.
google.co.kr	216.58.218.99	dfw25s07-in-f3.1e100.net.
google.co.kr	216.58.218.99	dfw25s07-in-f99.1e100.net.
google.co.kr	216.58.218.99	dfw25s07-in-f99.1e100.net.
google.co.kr	216.58.218.99	dfw25s07-in-f3.1e100.net.
fc2.com	52.41.147.165	ec2-52-41-147-165.us-west-2.compute.amazonaws.com.
fc2.com	54.69.196.173	ec2-54-69-196-173.us-west-2.compute.amazonaws.com.
blogger.com	216.58.218.105	dfw25s07-in-f9.1e100.net.
blogger.com	216.58.218.105	dfw25s07-in-f105.1e100.net.
blogger.com	216.58.218.105	dfw25s07-in-f9.1e100.net.
blogger.com	216.58.218.105	dfw25s07-in-f105.1e100.net.
google.ca	173.194.64.94	oa-in-f94.1e100.net.
whatsapp.com	169.44.84.178	b2.54.2ca9.ip4.static.sl-reverse.com.
whatsapp.com	169.44.82.102	66.52.2ca9.ip4.static.sl-reverse.com.
whatsapp.com	184.173.147.39	27.93.adb8.ip4.static.sl-reverse.com.
whatsapp.com	192.155.212.203	cb.d4.9bc0.ip4.static.sl-reverse.com.
whatsapp.com	192.155.212.202	ca.d4.9bc0.ip4.static.sl-reverse.com.
whatsapp.com	184.173.147.38	26.93.adb8.ip4.static.sl-reverse.com.
google.com.tr	216.58.218.99	dfw25s07-in-f99.1e100.net.
google.com.tr	216.58.218.99	dfw25s07-in-f3.1e100.net.
google.com.tr	216.58.218.99	dfw25s07-in-f3.1e100.net.
google.com.tr	216.58.218.99	dfw25s07-in-f99.1e100.net.
google.co.id	216.58.218.99	dfw25s07-in-f3.1e100.net.
google.co.id	216.58.218.99	dfw25s07-in-f99.1e100.net.
google.co.id	216.58.218.99	dfw25s07-in-f99.1e100.net.
google.co.id	216.58.218.99	dfw25s07-in-f3.1e100.net.
rakuten.co.jp	133.237.48.124	redirect.rakuten.co.jp.
craigslist.org	208.82.237.129	www.craigslist.org.
google.pl	216.58.218.99	dfw25s07-in-f99.1e100.net.
google.pl	216.58.218.99	dfw25s07-in-f3.1e100.net.
google.pl	216.58.218.99	dfw25s07-in-f3.1e100.net.
google.pl	216.58.218.99	dfw25s07-in-f99.1e100.net.
dropbox.com	108.160.172.238	www.v.dropbox.com.
dropbox.com	108.160.172.206	www.v.dropbox.com.
outbrain.com	50.31.185.42	unknown.servercentral.net.
outbrain.com	50.31.185.43	unknown.servercentral.net.
pixnet.net	103.23.108.107	ip-103-23-108-107.static.pixnet.tw.
microsoftonline.com	65.55.39.10	xnacreators.net.
google.com.tw	216.58.218.99	dfw25s07-in-f99.1e100.net.
google.com.tw	216.58.218.99	dfw25s07-in-f3.1e100.net.
google.com.tw	216.58.218.99	dfw25s07-in-f3.1e100.net.
google.com.tw	216.58.218.99	dfw25s07-in-f99.1e100.net.
booking.com	5.57.16.220	www.booking.com.
google.com.au	216.58.218.99	dfw25s07-in-f99.1e100.net.
google.com.au	216.58.218.99	dfw25s07-in-f3.1e100.net.
google.com.au	216.58.218.99	dfw25s07-in-f99.1e100.net.
google.com.au	216.58.218.99	dfw25s07-in-f3.1e100.net.
cntv.cn	202.108.8.82	zz-8-82-a8.bta.net.cn.
zhihu.com	54.223.189.245	ec2-54-223-189-245.cn-north-1.compute.amazonaws.com.cn.
diply.com	23.204.156.67	a23-204-156-67.deploy.static.akamaitechnologies.com.
coccoc.com	123.30.175.29	coccoc.com.
twitch.tv	52.41.96.17	ec2-52-41-96-17.us-west-2.compute.amazonaws.com.
twitch.tv	50.112.196.159	ec2-50-112-196-159.us-west-2.compute.amazonaws.com.
twitch.tv	52.36.196.57	ec2-52-36-196-57.us-west-2.compute.amazonaws.com.
google.co.th	216.58.218.99	dfw25s07-in-f99.1e100.net.
google.co.th	216.58.218.99	dfw25s07-in-f3.1e100.net.
google.co.th	216.58.218.99	dfw25s07-in-f99.1e100.net.
google.co.th	216.58.218.99	dfw25s07-in-f3.1e100.net.
google.com.ar	216.58.218.99	dfw25s07-in-f99.1e100.net.
google.com.ar	216.58.218.99	dfw25s07-in-f3.1e100.net.
google.com.ar	216.58.218.99	dfw25s07-in-f3.1e100.net.
google.com.ar	216.58.218.99	dfw25s07-in-f99.1e100.net.
google.nl	216.58.218.99	dfw25s07-in-f3.1e100.net.
google.nl	216.58.218.99	dfw25s07-in-f99.1e100.net.
google.nl	216.58.218.99	dfw25s07-in-f99.1e100.net.
google.nl	216.58.218.99	dfw25s07-in-f3.1e100.net.
ebay.co.uk	66.211.185.77	ebay.in.
